word,level,difficulty,meaning_zh,pos,topic,example,example_zh,parts_json,note,is_basic,accepted,source,phonetic,definition_source,content_status,display_word,example_kind,story_title,story_zh,teacher_prompt,cloze,cloze_answer,cloze_zh,cloze_type,materials_version,example_source,examples_json,student_prompt
art,KET,1,艺术；人文科学；技术,n.,日常沟通,We learn about art at school.,我们在学校学习艺术。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506886-a2-key-2020-vocabulary-list.pdf,ɑ:t,https://github.com/skywind3000/ECDICT,offline-materials,art,school,art · 单词里的小故事,小乐把今天在学校学到的内容讲给家人听。我们在学校学习艺术。小乐说：“We learn about art at school.”朋友听懂了，也想起自己遇到过的事。,,We learn about __________ at school.,art,我们在学校学习艺术。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 art 说一句自己的话。
article,KET,1,文章；冠词；物品,n.,日常沟通,We talked about the article today.,我们今天谈到了文章。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506886-a2-key-2020-vocabulary-list.pdf,'ɑ:tikl,https://github.com/skywind3000/ECDICT,offline-materials,article,discussion,article · 单词里的小故事,小乐和朋友聊起今天的一件事。我们今天谈到了文章。小乐说：“We talked about the article today.”朋友听懂了，也想起自己遇到过的事。,,We talked about the __________ today.,article,我们今天谈到了文章。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 article 说一句自己的话。
as,KET,1,同样地；例如,conj; adv; prep.,日常沟通,She works as a teacher.,她当老师。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,1,,https://www.cambridgeenglish.org/images/506886-a2-key-2020-vocabulary-list.pdf,æz,https://github.com/skywind3000/ECDICT,offline-materials,as,authored,as · 单词里的小故事,小乐和朋友交换今天的小发现。她当老师。小乐说：“She works as a teacher.”朋友听懂了，也想起自己遇到过的事。,,She works __________ a teacher.,as,她当老师。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 as 说一句自己的话。
as well,KET,3,也,prep.,日常沟通,I like apples and bananas as well.,我喜欢苹果，也喜欢香蕉。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506886-a2-key-2020-vocabulary-list.pdf,,https://github.com/skywind3000/ECDICT,offline-materials,as well,authored,as well · 单词里的小故事,小乐和朋友交换今天的小发现。我喜欢苹果，也喜欢香蕉。小乐说：“I like apples and bananas as well.”朋友听懂了，也想起自己遇到过的事。,,I like apples and bananas __________.,as well,我喜欢苹果，也喜欢香蕉。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 as well 说一句自己的话。
ask,KET,1,问；要求,v.,日常沟通,May I ask a question?,我可以问个问题吗？,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,1,,https://www.cambridgeenglish.org/images/506886-a2-key-2020-vocabulary-list.pdf,ɑ:sk,https://github.com/skywind3000/ECDICT,offline-materials,ask,authored,ask · 单词里的小故事,小乐和朋友交换今天的小发现。我可以问个问题吗？小乐说：“May I ask a question?”朋友听懂了，也想起自己遇到过的事。,,May I __________ a question?,ask,我可以问个问题吗？,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 ask 说一句自己的话。
assistant,KET,2,助手；助理；助教,n.,日常沟通,This story is about an assistant.,这个故事讲的是一位助手。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506886-a2-key-2020-vocabulary-list.pdf,ә'sistәnt,https://github.com/skywind3000/ECDICT,offline-materials,assistant,person,assistant · 单词里的小故事,读书会轮到小乐介绍故事里的一个人物。这个故事讲的是一位助手。小乐说：“This story is about an assistant.”朋友听懂了，也想起自己遇到过的事。,,This story is about an __________.,assistant,这个故事讲的是一位助手。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 assistant 说一句自己的话。
at,KET,1,在（地点或时间）,prep.,日常沟通,I am at school.,我在学校。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,1,,https://www.cambridgeenglish.org/images/506886-a2-key-2020-vocabulary-list.pdf,æt,常用义教学修订；原词典见 ECDICT-LICENSE.txt,offline-materials,at,authored,at · 单词里的小故事,小乐和朋友交换今天的小发现。我在学校。小乐说：“I am at school.”朋友听懂了，也想起自己遇到过的事。,,I am __________ school.,at,我在学校。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 at 说一句自己的话。
at all,KET,3,根本；完全,prep phr.,日常沟通,I am not tired at all.,我一点也不累。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506886-a2-key-2020-vocabulary-list.pdf,,https://github.com/skywind3000/ECDICT,offline-materials,at all,authored,at all · 单词里的小故事,小乐和朋友交换今天的小发现。我一点也不累。小乐说：“I am not tired at all.”朋友听懂了，也想起自己遇到过的事。,,I am not tired __________.,at all,我一点也不累。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 at all 说一句自己的话。
attractive,KET,1,吸引人的；有魅力的,adj.,日常沟通,The garden is attractive.,这个花园很迷人。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506886-a2-key-2020-vocabulary-list.pdf,ә'træktiv,https://github.com/skywind3000/ECDICT,offline-materials,attractive,authored,attractive · 单词里的小故事,小乐和朋友交换今天的小发现。这个花园很迷人。小乐说：“The garden is attractive.”朋友听懂了，也想起自己遇到过的事。,,The garden is __________.,attractive,这个花园很迷人。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 attractive 说一句自己的话。
august,KET,1,八月,n.,日常沟通,My birthday is in August.,我的生日在八月。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,1,,https://www.cambridgeenglish.org/images/506886-a2-key-2020-vocabulary-list.pdf,ɒ:'gʌst. 'ɒ:gәst,https://github.com/skywind3000/ECDICT,offline-materials,August,date,August · 单词里的小故事,小乐在日历上画了一个圈，提醒自己别忘记这个日子。我的生日在八月。小乐说：“My birthday is in August.”朋友听懂了，也想起自己遇到过的事。,,My birthday is in __________.,August,我的生日在八月。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 August 说一句自己的话。
aunt,KET,2,姑姑；姨妈；伯母,n.,日常沟通,This story is about an aunt.,这个故事讲的是一位姑姑。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506886-a2-key-2020-vocabulary-list.pdf,ɑ:nt,常用义教学修订；原词典见 ECDICT-LICENSE.txt,offline-materials,aunt,person,aunt · 单词里的小故事,读书会轮到小乐介绍故事里的一个人物。这个故事讲的是一位姑姑。小乐说：“This story is about an aunt.”朋友听懂了，也想起自己遇到过的事。,,This story is about an __________.,aunt,这个故事讲的是一位姑姑。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 aunt 说一句自己的话。
available,KET,1,可用的；有空的,adj.,日常沟通,This seat is available.,这个座位可以使用。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506886-a2-key-2020-vocabulary-list.pdf,ә'veilәbl,常用义教学修订；原词典见 ECDICT-LICENSE.txt,offline-materials,available,authored,available · 单词里的小故事,小乐和朋友交换今天的小发现。这个座位可以使用。小乐说：“This seat is available.”朋友听懂了，也想起自己遇到过的事。,,This seat is __________.,available,这个座位可以使用。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 available 说一句自己的话。
away,KET,1,离去,adv.,日常沟通,Our school is not far away.,我们的学校不远。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,1,,https://www.cambridgeenglish.org/images/506886-a2-key-2020-vocabulary-list.pdf,ә'wei,https://github.com/skywind3000/ECDICT,offline-materials,away,authored,away · 单词里的小故事,小乐和朋友交换今天的小发现。我们的学校不远。小乐说：“Our school is not far away.”朋友听懂了，也想起自己遇到过的事。,,Our school is not far __________.,away,我们的学校不远。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 away 说一句自己的话。
awesome,KET,3,引起敬畏的；可怕的,adj.,日常沟通,It is an awesome story.,这是一个引起敬畏的故事。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506886-a2-key-2020-vocabulary-list.pdf,'ɒ:sәm,https://github.com/skywind3000/ECDICT,offline-materials,awesome,story-quality,awesome · 单词里的小故事,读完一本故事书，小乐想用一句话向朋友介绍它。这是一个引起敬畏的故事。小乐说：“It is an awesome story.”朋友听懂了，也想起自己遇到过的事。,,It is an __________ story.,awesome,这是一个引起敬畏的故事。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 awesome 说一句自己的话。
awful,KET,2,可怕的；庄严的；虔敬的,adj.,日常沟通,It is awful today.,今天的天气是可怕的。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506886-a2-key-2020-vocabulary-list.pdf,'ɒ:ful,https://github.com/skywind3000/ECDICT,offline-materials,awful,weather-quality,awful · 单词里的小故事,出门前，小乐看了一眼窗外，把天气告诉家人。今天的天气是可怕的。小乐说：“It is awful today.”朋友听懂了，也想起自己遇到过的事。,,It is __________ today.,awful,今天的天气是可怕的。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 awful 说一句自己的话。
baby,KET,1,婴孩,n.,日常沟通,This story is about a baby.,这个故事讲的是一位婴孩。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,1,,https://www.cambridgeenglish.org/images/506886-a2-key-2020-vocabulary-list.pdf,'beibi,https://github.com/skywind3000/ECDICT,offline-materials,baby,person,baby · 单词里的小故事,读书会轮到小乐介绍故事里的一个人物。这个故事讲的是一位婴孩。小乐说：“This story is about a baby.”朋友听懂了，也想起自己遇到过的事。,,This story is about a __________.,baby,这个故事讲的是一位婴孩。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 baby 说一句自己的话。
back,KET,1,后面的,"n, adv; adj.",日常沟通,Please come back soon.,请早点回来。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,1,,https://www.cambridgeenglish.org/images/506886-a2-key-2020-vocabulary-list.pdf,bæk,https://github.com/skywind3000/ECDICT,offline-materials,back,authored,back · 单词里的小故事,小乐和朋友交换今天的小发现。请早点回来。小乐说：“Please come back soon.”朋友听懂了，也想起自己遇到过的事。,,Please come __________ soon.,back,请早点回来。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 back 说一句自己的话。
bad,KET,1,坏的,adj.,日常沟通,It is bad today.,今天的天气是坏的。,"[{""text"": ""bad"", ""kind"": ""root"", ""meaning"": ""差的""}]",这个词本身可以作为词基，与相关派生词联系起来理解。,1,,https://www.cambridgeenglish.org/images/506886-a2-key-2020-vocabulary-list.pdf,bæd,https://github.com/skywind3000/ECDICT,offline-materials,bad,weather-quality,bad · 单词里的小故事,出门前，小乐看了一眼窗外，把天气告诉家人。今天的天气是坏的。小乐说：“It is bad today.”朋友听懂了，也想起自己遇到过的事。,,It is __________ today.,bad,今天的天气是坏的。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 bad 说一句自己的话。
badly,KET,2,严重地；恶劣地；极度地,adv.,日常沟通,He played badly today.,他今天打得不好。,"[{""text"": ""bad"", ""kind"": ""root"", ""meaning"": ""差的""}, {""text"": ""-ly"", ""kind"": ""suffix"", ""meaning"": ""以……的方式（构成副词）"", ""story"": ""-ly 在古英语中有表示“像……的”的形容词形式，也有表示“以某种方式”的副词形式。今天同样的结尾仍有不同工作。先问它是在描写一个人或物，还是在说明怎样做事。"", ""source"": ""https://www.merriam-webster.com/dictionary/ly-""}]",先理解词基，再看词缀如何改变含义或词性。,0,,https://www.cambridgeenglish.org/images/506886-a2-key-2020-vocabulary-list.pdf,'bædli,https://github.com/skywind3000/ECDICT,offline-materials,badly,authored,badly · 单词里的小故事,小乐和朋友交换今天的小发现。他今天打得不好。小乐说：“He played badly today.”朋友听懂了，也想起自己遇到过的事。,,He played __________ today.,badly,他今天打得不好。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 badly 说一句自己的话。
bag,KET,1,袋子；袋状物,n.,日常沟通,We need the bag today.,我们今天需要袋子。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,1,,https://www.cambridgeenglish.org/images/506886-a2-key-2020-vocabulary-list.pdf,bæg,https://github.com/skywind3000/ECDICT,offline-materials,bag,equipment,bag · 单词里的小故事,班级活动开始前，小乐负责核对需要的东西。我们今天需要袋子。小乐说：“We need the bag today.”朋友听懂了，也想起自己遇到过的事。,,We need the __________ today.,bag,我们今天需要袋子。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 bag 说一句自己的话。
ball,KET,1,球；舞会；球状物,n.,日常沟通,We talked about the ball today.,我们今天谈到了球。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506886-a2-key-2020-vocabulary-list.pdf,bɒ:l,https://github.com/skywind3000/ECDICT,offline-materials,ball,discussion,ball · 单词里的小故事,小乐和朋友聊起今天的一件事。我们今天谈到了球。小乐说：“We talked about the ball today.”朋友听懂了，也想起自己遇到过的事。,,We talked about the __________ today.,ball,我们今天谈到了球。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 ball 说一句自己的话。
balloon,KET,2,气球,n.,日常沟通,We need the balloon today.,我们今天需要气球。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506886-a2-key-2020-vocabulary-list.pdf,bә'lu:n,https://github.com/skywind3000/ECDICT,offline-materials,balloon,equipment,balloon · 单词里的小故事,班级活动开始前，小乐负责核对需要的东西。我们今天需要气球。小乐说：“We need the balloon today.”朋友听懂了，也想起自己遇到过的事。,,We need the __________ today.,balloon,我们今天需要气球。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 balloon 说一句自己的话。
banana,KET,1,香蕉,n.,日常沟通,This banana tastes good.,这份香蕉味道很好。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,1,,https://www.cambridgeenglish.org/images/506886-a2-key-2020-vocabulary-list.pdf,bә'nɑ:nә,https://github.com/skywind3000/ECDICT,offline-materials,banana,food,banana · 单词里的小故事,小乐第一次给家人当小帮手，端出一份食物。这份香蕉味道很好。小乐说：“This banana tastes good.”朋友听懂了，也想起自己遇到过的事。,,This __________ tastes good.,banana,这份香蕉味道很好。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 banana 说一句自己的话。
band,KET,1,带子；队；乐队,n.,日常沟通,We talked about the band today.,我们今天谈到了带子。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506886-a2-key-2020-vocabulary-list.pdf,bænd,https://github.com/skywind3000/ECDICT,offline-materials,band,discussion,band · 单词里的小故事,小乐和朋友聊起今天的一件事。我们今天谈到了带子。小乐说：“We talked about the band today.”朋友听懂了，也想起自己遇到过的事。,,We talked about the __________ today.,band,我们今天谈到了带子。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 band 说一句自己的话。
bank,KET,1,银行,n.,日常沟通,We visited the bank today.,我们今天参观了银行。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506886-a2-key-2020-vocabulary-list.pdf,bæŋk,https://github.com/skywind3000/ECDICT,offline-materials,bank,place,bank · 单词里的小故事,小乐把今天的外出经历记进了日记。我们今天参观了银行。小乐说：“We visited the bank today.”朋友听懂了，也想起自己遇到过的事。,,We visited the __________ today.,bank,我们今天参观了银行。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 bank 说一句自己的话。
barbecue,KET,3,烤肉,n.,日常沟通,We talked about the barbecue today.,我们今天谈到了烤肉。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506886-a2-key-2020-vocabulary-list.pdf,'bɑ:bikju:,https://github.com/skywind3000/ECDICT,offline-materials,barbecue,discussion,barbecue · 单词里的小故事,小乐和朋友聊起今天的一件事。我们今天谈到了烤肉。小乐说：“We talked about the barbecue today.”朋友听懂了，也想起自己遇到过的事。,,We talked about the __________ today.,barbecue,我们今天谈到了烤肉。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 barbecue 说一句自己的话。
baseball,KET,3,棒球,n.,日常沟通,I want to learn more about baseball.,我想多了解一些棒球。,"[{""text"": ""base"", ""kind"": ""compound"", ""meaning"": ""垒""}, {""text"": ""ball"", ""kind"": ""compound"", ""meaning"": ""球""}]",两个已有成分组合成一个词。结合它们的意思理解整体词义，但不要把这种现代拆分当作完整的历史词源。,0,,https://www.cambridgeenglish.org/images/506886-a2-key-2020-vocabulary-list.pdf,'beisbɒ:l,https://github.com/skywind3000/ECDICT,offline-materials,baseball,activity,baseball · 单词里的小故事,班级要举办兴趣日，小乐选了自己想了解的活动。我想多了解一些棒球。小乐说：“I want to learn more about baseball.”朋友听懂了，也想起自己遇到过的事。,,I want to learn more about __________.,baseball,我想多了解一些棒球。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 baseball 说一句自己的话。
bat,KET,2,球棒；球拍,n.,日常沟通,We talked about the bat today.,我们今天谈到了球棒。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506886-a2-key-2020-vocabulary-list.pdf,bæt,https://github.com/skywind3000/ECDICT,offline-materials,bat,discussion,bat · 单词里的小故事,小乐和朋友聊起今天的一件事。我们今天谈到了球棒。小乐说：“We talked about the bat today.”朋友听懂了，也想起自己遇到过的事。,,We talked about the __________ today.,bat,我们今天谈到了球棒。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 bat 说一句自己的话。
bath,KET,2,沐浴；浴室,n.,日常沟通,We need the bath today.,我们今天需要沐浴。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506886-a2-key-2020-vocabulary-list.pdf,bæθ.bɑ:θ,https://github.com/skywind3000/ECDICT,offline-materials,bath,equipment,bath · 单词里的小故事,班级活动开始前，小乐负责核对需要的东西。我们今天需要沐浴。小乐说：“We need the bath today.”朋友听懂了，也想起自己遇到过的事。,,We need the __________ today.,bath,我们今天需要沐浴。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 bath 说一句自己的话。
bathing suit,KET,3,游泳衣,n.,日常沟通,I like your bathing suit.,我喜欢你的游泳衣。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506886-a2-key-2020-vocabulary-list.pdf,,https://github.com/skywind3000/ECDICT,offline-materials,bathing suit,clothes,bathing suit · 单词里的小故事,出门前，小乐注意到了朋友的穿着。我喜欢你的游泳衣。小乐说：“I like your bathing suit.”朋友听懂了，也想起自己遇到过的事。,,I like your __________.,bathing suit,我喜欢你的游泳衣。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 bathing suit 说一句自己的话。
bathtub,KET,3,浴缸,n.,日常沟通,We need the bathtub today.,我们今天需要浴缸。,"[{""text"": ""bath"", ""kind"": ""compound"", ""meaning"": ""洗澡""}, {""text"": ""tub"", ""kind"": ""compound"", ""meaning"": ""浴盆""}]",两个已有成分组合成一个词。结合它们的意思理解整体词义，但不要把这种现代拆分当作完整的历史词源。,0,,https://www.cambridgeenglish.org/images/506886-a2-key-2020-vocabulary-list.pdf,'bɑ:θtʌb,https://github.com/skywind3000/ECDICT,offline-materials,bathtub,equipment,bathtub · 单词里的小故事,班级活动开始前，小乐负责核对需要的东西。我们今天需要浴缸。小乐说：“We need the bathtub today.”朋友听懂了，也想起自己遇到过的事。,,We need the __________ today.,bathtub,我们今天需要浴缸。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 bathtub 说一句自己的话。
be,KET,1,是；表示；在,av; v.,日常沟通,I want to be a teacher.,我想成为一名老师。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,1,,https://www.cambridgeenglish.org/images/506886-a2-key-2020-vocabulary-list.pdf,bi:,https://github.com/skywind3000/ECDICT,offline-materials,be,authored,be · 单词里的小故事,小乐和朋友交换今天的小发现。我想成为一名老师。小乐说：“I want to be a teacher.”朋友听懂了，也想起自己遇到过的事。,,I want to __________ a teacher.,be,我想成为一名老师。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 be 说一句自己的话。
bean,KET,2,豆子,n.,日常沟通,This bean tastes good.,这份豆子味道很好。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506886-a2-key-2020-vocabulary-list.pdf,bi:n,https://github.com/skywind3000/ECDICT,offline-materials,bean,food,bean · 单词里的小故事,小乐第一次给家人当小帮手，端出一份食物。这份豆子味道很好。小乐说：“This bean tastes good.”朋友听懂了，也想起自己遇到过的事。,,This __________ tastes good.,bean,这份豆子味道很好。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 bean 说一句自己的话。
bear,KET,1,熊,n.,日常沟通,We saw the bear in a picture.,我们在图片里看到了熊。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506886-a2-key-2020-vocabulary-list.pdf,bєә,https://github.com/skywind3000/ECDICT,offline-materials,bear,animal,bear · 单词里的小故事,小乐翻开一本动物画册，在其中一页停了下来。我们在图片里看到了熊。小乐说：“We saw the bear in a picture.”朋友听懂了，也想起自己遇到过的事。,,We saw the __________ in a picture.,bear,我们在图片里看到了熊。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 bear 说一句自己的话。
beard,KET,2,胡须,n.,日常沟通,We learn about the beard at school.,我们在学校了解胡须。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506886-a2-key-2020-vocabulary-list.pdf,biәd,https://github.com/skywind3000/ECDICT,offline-materials,beard,body,beard · 单词里的小故事,小乐在课堂上做一张认识自己的知识卡。我们在学校了解胡须。小乐说：“We learn about the beard at school.”朋友听懂了，也想起自己遇到过的事。,,We learn about the __________ at school.,beard,我们在学校了解胡须。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 beard 说一句自己的话。
because,KET,1,因为,conj.,日常沟通,I am happy because you are here.,我很开心，因为你在这里。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,1,,https://www.cambridgeenglish.org/images/506886-a2-key-2020-vocabulary-list.pdf,bi'kɒ:z,https://github.com/skywind3000/ECDICT,offline-materials,because,authored,because · 单词里的小故事,小乐和朋友交换今天的小发现。我很开心，因为你在这里。小乐说：“I am happy because you are here.”朋友听懂了，也想起自己遇到过的事。,,I am happy __________ you are here.,because,我很开心，因为你在这里。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 because 说一句自己的话。
because of,KET,3,因为,prep phr.,日常沟通,We stayed home because of the rain.,因为下雨，我们待在家里。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506886-a2-key-2020-vocabulary-list.pdf,,https://github.com/skywind3000/ECDICT,offline-materials,because of,authored,because of · 单词里的小故事,小乐和朋友交换今天的小发现。因为下雨，我们待在家里。小乐说：“We stayed home because of the rain.”朋友听懂了，也想起自己遇到过的事。,,We stayed home __________ the rain.,because of,因为下雨，我们待在家里。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 because of 说一句自己的话。
become,KET,1,变成；变得,v.,日常沟通,I want to become a doctor.,我想成为一名医生。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506886-a2-key-2020-vocabulary-list.pdf,bi'kʌm,https://github.com/skywind3000/ECDICT,offline-materials,become,authored,become · 单词里的小故事,小乐和朋友交换今天的小发现。我想成为一名医生。小乐说：“I want to become a doctor.”朋友听懂了，也想起自己遇到过的事。,,I want to __________ a doctor.,become,我想成为一名医生。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 become 说一句自己的话。
bed,KET,1,床；睡眠处；河床,n.,日常沟通,We need the bed today.,我们今天需要床。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,1,,https://www.cambridgeenglish.org/images/506886-a2-key-2020-vocabulary-list.pdf,bed,https://github.com/skywind3000/ECDICT,offline-materials,bed,equipment,bed · 单词里的小故事,班级活动开始前，小乐负责核对需要的东西。我们今天需要床。小乐说：“We need the bed today.”朋友听懂了，也想起自己遇到过的事。,,We need the __________ today.,bed,我们今天需要床。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 bed 说一句自己的话。
bee,KET,2,蜜蜂；聚会,n.,日常沟通,We saw the bee in a picture.,我们在图片里看到了蜜蜂。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506886-a2-key-2020-vocabulary-list.pdf,bi:,https://github.com/skywind3000/ECDICT,offline-materials,bee,animal,bee · 单词里的小故事,小乐翻开一本动物画册，在其中一页停了下来。我们在图片里看到了蜜蜂。小乐说：“We saw the bee in a picture.”朋友听懂了，也想起自己遇到过的事。,,We saw the __________ in a picture.,bee,我们在图片里看到了蜜蜂。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 bee 说一句自己的话。
beetle,KET,3,甲虫；大槌,n.,日常沟通,We saw the beetle in a picture.,我们在图片里看到了甲虫。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506886-a2-key-2020-vocabulary-list.pdf,'bi:tl,https://github.com/skywind3000/ECDICT,offline-materials,beetle,animal,beetle · 单词里的小故事,小乐翻开一本动物画册，在其中一页停了下来。我们在图片里看到了甲虫。小乐说：“We saw the beetle in a picture.”朋友听懂了，也想起自己遇到过的事。,,We saw the __________ in a picture.,beetle,我们在图片里看到了甲虫。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 beetle 说一句自己的话。
